Energia;T_out;Press_mm_hg;RH_out;Windspeed;Tdewpoint
Média;12.7666666666666;751.733333333333;83.6666666666667;1.66666666666667;10.0666666666667
Média;12.65;751.75;84;1.5;10
Média;12.5333333333332;751.766666666666;84.3333333333333;1.33333333333332;9.93333333333333
Média;12.4166666666667;751.783333333332;84.6666666666667;1.16666666666667;9.86666666666667
Média;12.3;751.799999999999;85;1;9.8
Média;12.25;751.783333333332;85.1666666666667;1.16666666666667;9.78333333333332
Média;12.1999999999999;751.766666666666;85.3333333333333;1.33333333333332;9.76666666666666
Média;12.15;751.75;85.5;1.5;9.75
Média;12.1;751.733333333333;85.6666666666667;1.66666666666667;9.73333333333333
Média;12.05;751.716666666667;85.8333333333333;1.83333333333332;9.71666666666667
Média;12;751.7;86;2;9.69999999999999
Média;12.1333333333333;751.7;85.8333333333333;2;9.8
Média;12.2666666666666;751.7;85.6666666666667;2;9.9
Média;12.4;751.7;85.5;2;10
Média;12.5333333333332;751.7;85.3333333333333;2;10.1
Média;12.6666666666667;751.7;85.1666666666667;2;10.1999999999999
Média;12.8;751.7;85;2;10.3
Média;12.9;751.633333333332;85.3333333333333;1.83333333333332;10.4499999999999
Média;13;751.566666666666;85.6666666666667;1.66666666666667;10.6
Média;13.1;751.5;86;1.5;10.75
Média;13.1999999999999;751.433333333333;86.3333333333333;1.33333333333332;10.9
Média;13.3;751.366666666667;86.6666666666667;1.16666666666667;11.05
Média;13.4;751.299999999999;87;1;11.1999999999999
Média;13.4666666666667;751.316666666666;85.8333333333333;1;11.0666666666667
Média;13.5333333333332;751.333333333333;84.6666666666667;1;10.9333333333333
Média;13.6;751.35;83.5;1;10.8
Média;13.6666666666667;751.366666666667;82.3333333333333;1;10.6666666666667
Média;13.7333333333333;751.383333333332;81.1666666666667;1;10.5333333333332
Média;13.8;751.399999999999;80;1;10.4
Média;13.7166666666667;751.45;80.3333333333333;1;10.3833333333333
Média;13.6333333333333;751.5;80.6666666666667;1;10.3666666666666
Média;13.55;751.549999999999;81;1;10.35
Média;13.4666666666667;751.6;81.3333333333333;1;10.3333333333333
Média;13.3833333333333;751.649999999999;81.6666666666667;1;10.3166666666667
Média;13.3;751.7;82;1;10.3
Média;13.7166666666667;751.75;80.5;1;10.4
Média;14.1333333333333;751.799999999999;79;1;10.5
Média;14.55;751.85;77.5;1;10.6
Média;14.9666666666667;751.899999999999;76;1;10.6999999999999
Média;15.3833333333333;751.95;74.5;1;10.8
Média;15.8;752;73;1;10.9
Média;16.2833333333332;752.016666666666;70.8333333333333;1;10.8666666666666
Muita;16.7666666666667;752.033333333332;68.6666666666667;1;10.8333333333333
Muita;17.25;752.049999999999;66.5;1;10.8
Muita;17.7333333333332;752.066666666666;64.3333333333333;1;10.7666666666666
Média;18.2166666666667;752.083333333333;62.1666666666667;1;10.7333333333333
Muita;18.6999999999999;752.1;60;1;10.6999999999999
Muita;19.0166666666667;752.1;58.8333333333333;1.16666666666667;10.6833333333333
Média;19.3333333333333;752.1;57.6666666666667;1.33333333333332;10.6666666666667
Média;19.6499999999999;752.1;56.5;1.5;10.65
Média;19.9666666666667;752.1;55.3333333333333;1.66666666666667;10.6333333333333
Média;20.2833333333332;752.1;54.1666666666667;1.83333333333332;10.6166666666666
Muita;20.6;752.1;53;2;10.6
Muita;21.0166666666667;752.1;52;2;10.6999999999999
Média;21.4333333333333;752.1;51;2;10.8
Média;21.85;752.1;50;2;10.9
Média;22.2666666666667;752.1;49;2;11
Média;22.6833333333333;752.1;48;2;11.1
Média;23.1;752.1;47;2;11.1999999999999
Média;23.1499999999999;752.083333333333;46.8333333333333;2.16666666666667;11.1833333333333
Média;23.1999999999999;752.066666666666;46.6666666666667;2.33333333333332;11.1666666666667
Média;23.25;752.049999999999;46.5;2.5;11.15
Média;23.3;752.033333333332;46.3333333333333;2.66666666666667;11.1333333333333
Média;23.35;752.016666666666;46.1666666666667;2.83333333333332;11.1166666666666
Média;23.3999999999999;752;46;3;11.1
Média;23.6;751.966666666667;45.3333333333333;3.16666666666667;11.0666666666667
Média;23.8;751.933333333333;44.6666666666667;3.33333333333332;11.0333333333332
Média;24;751.899999999999;44;3.5;11
Média;24.1999999999999;751.866666666667;43.3333333333333;3.66666666666667;10.9666666666667
Média;24.3999999999999;751.833333333333;42.6666666666667;3.83333333333332;10.9333333333333
Média;24.6;751.799999999999;42;4;10.9
Média;24.7166666666667;751.783333333332;40.6666666666667;4;10.4499999999999
Média;24.8333333333333;751.766666666666;39.3333333333333;4;10
Média;24.9499999999999;751.75;38;4;9.55
Média;25.0666666666666;751.733333333333;36.6666666666667;4;9.09999999999999
Média;25.1833333333333;751.716666666667;35.3333333333333;4;8.65
Média;25.3;751.7;34;4;8.19999999999999
Média;25.1999999999999;751.633333333332;33.8333333333333;4;8.05
Média;25.1;751.566666666666;33.6666666666667;4;7.9
Média;25;751.5;33.5;4;7.75
Média;24.8999999999999;751.433333333333;33.3333333333333;4;7.59999999999999
Média;24.8;751.366666666667;33.1666666666667;4;7.45
Média;24.6999999999999;751.299999999999;33;4;7.29999999999999
Média;24.6499999999999;751.25;33;4;7.25
Média;24.6;751.2;33;4;7.2
Média;24.55;751.149999999999;33;4;7.15
Média;24.5;751.1;33;4;7.09999999999999
Média;24.4499999999999;751.049999999999;33;4;7.04999999999999
Média;24.3999999999999;751;33;4;7
Média;24.6833333333333;750.983333333333;32.6666666666667;4;7.08333333333333
Média;24.9666666666667;750.966666666667;32.3333333333333;4;7.16666666666666
Média;25.25;750.95;32;4;7.25
Média;25.5333333333332;750.933333333333;31.6666666666667;4;7.33333333333333
Média;25.8166666666666;750.916666666666;31.3333333333333;4;7.41666666666666
Média;26.1;750.899999999999;31;4;7.5
Média;26.0333333333332;750.85;29.8333333333333;4.5;6.84999999999999
Média;25.9666666666667;750.799999999999;28.6666666666667;5;6.2
Média;25.8999999999999;750.75;27.5;5.5;5.54999999999999
Média;25.8333333333333;750.7;26.3333333333333;6;4.9
Média;25.7666666666667;750.649999999999;25.1666666666667;6.5;4.25
Média;25.6999999999999;750.6;24;7;3.6
Média;25.6;750.6;24.5;6.66666666666666;3.76666666666667
Média;25.5;750.6;25;6.33333333333333;3.93333333333333
Média;25.3999999999999;750.6;25.5;6;4.09999999999999
Média;25.3;750.6;26;5.66666666666666;4.26666666666667
Média;25.1999999999999;750.6;26.5;5.33333333333333;4.43333333333333
Média;25.1;750.6;27;5;4.59999999999999
Média;24.8833333333333;750.6;27.8333333333333;4.83333333333333;4.83333333333333
Média;24.6666666666667;750.6;28.6666666666667;4.66666666666666;5.06666666666667
Média;24.4499999999999;750.6;29.5;4.5;5.29999999999999
Média;24.2333333333332;750.6;30.3333333333333;4.33333333333333;5.53333333333332
Média;24.0166666666667;750.6;31.1666666666667;4.16666666666666;5.76666666666667
Média;23.8;750.6;32;4;6
Média;23.3666666666666;750.649999999999;33.6666666666667;4;6.29999999999999
Média;22.9333333333333;750.7;35.3333333333333;4;6.59999999999999
Média;22.5;750.75;37;4;6.9
Média;22.0666666666666;750.799999999999;38.6666666666667;4;7.2
Média;21.6333333333333;750.85;40.3333333333333;4;7.5
Média;21.1999999999999;750.899999999999;42;4;7.79999999999999
Média;21;750.966666666667;42.6666666666667;4;7.83333333333333
Média;20.8;751.033333333332;43.3333333333333;4;7.86666666666666
Média;20.6;751.1;44;4;7.9
Média;20.3999999999999;751.166666666666;44.6666666666667;4;7.93333333333333
Média;20.1999999999999;751.233333333333;45.3333333333333;4;7.96666666666667
Média;20;751.299999999999;46;4;8
Média;19.4499999999999;751.35;48.5;3.66666666666667;8.18333333333333
Média;18.8999999999999;751.399999999999;51;3.33333333333332;8.36666666666667
Média;18.35;751.45;53.5;3;8.55
Média;17.8;751.5;56;2.66666666666667;8.73333333333333
Média;17.25;751.549999999999;58.5;2.33333333333332;8.91666666666666
Média;16.6999999999999;751.6;61;2;9.09999999999999
Média;16.8;751.616666666667;60.3333333333333;2.16666666666667;9.01666666666666
Média;16.8999999999999;751.633333333332;59.6666666666667;2.33333333333332;8.93333333333333
Média;17;751.649999999999;59;2.5;8.84999999999999
Média;17.1;751.666666666666;58.3333333333333;2.66666666666667;8.76666666666666
Média;17.1999999999999;751.683333333333;57.6666666666667;2.83333333333332;8.68333333333333
Média;17.3;751.7;57;3;8.59999999999999
Média;17.1166666666666;751.733333333333;57.6666666666667;2.83333333333332;8.58333333333333
Média;16.9333333333333;751.766666666666;58.3333333333333;2.66666666666667;8.56666666666667
Média;16.75;751.799999999999;59;2.5;8.55
Média;16.5666666666666;751.833333333333;59.6666666666667;2.33333333333332;8.53333333333332
Média;16.3833333333333;751.866666666667;60.3333333333333;2.16666666666667;8.51666666666666
Média;16.1999999999999;751.899999999999;61;2;8.5
Média;16.1;751.883333333332;61.1666666666667;2;8.48333333333333
Média;16;751.866666666667;61.3333333333333;2;8.46666666666667
Média;15.9;751.85;61.5;2;8.44999999999999
Média;15.8;751.833333333333;61.6666666666667;2;8.43333333333333
Média;15.6999999999999;751.816666666666;61.8333333333333;2;8.41666666666666
Média;15.6;751.799999999999;62;2;8.4
Média;15.55;751.783333333332;61.6666666666667;2;8.26666666666666
Média;15.5;751.766666666666;61.3333333333333;2;8.13333333333332
Média;15.4499999999999;751.75;61;2;8
Média;15.4;751.733333333333;60.6666666666667;2;7.86666666666666
Média;15.35;751.716666666667;60.3333333333333;2;7.73333333333332
Média;15.3;751.7;60;2;7.59999999999999
Média;15.1833333333333;751.733333333333;60.1666666666667;2.16666666666667;7.51666666666667
Média;15.0666666666667;751.766666666666;60.3333333333333;2.33333333333332;7.43333333333333
Média;14.9499999999999;751.799999999999;60.5;2.5;7.34999999999999
Média;14.8333333333333;751.833333333333;60.6666666666667;2.66666666666667;7.26666666666667
Média;14.7166666666667;751.866666666667;60.8333333333333;2.83333333333332;7.18333333333333
Média;14.6;751.899999999999;61;3;7.09999999999999
Média;14.3;751.899999999999;62.8333333333333;2.83333333333332;7.21666666666667
Média;14;751.899999999999;64.6666666666667;2.66666666666667;7.33333333333333
Média;13.6999999999999;751.899999999999;66.5;2.5;7.45
Média;13.4;751.899999999999;68.3333333333333;2.33333333333332;7.56666666666667
Média;13.1;751.899999999999;70.1666666666667;2.16666666666667;7.68333333333333
Média;12.8;751.899999999999;72;2;7.79999999999999
Média;12.3666666666666;751.966666666667;74.1666666666667;1.83333333333332;7.79999999999999
Média;11.9333333333333;752.033333333332;76.3333333333333;1.66666666666667;7.79999999999999
Média;11.5;752.1;78.5;1.5;7.79999999999999
Média;11.0666666666667;752.166666666666;80.6666666666667;1.33333333333332;7.79999999999999
Média;10.6333333333333;752.233333333333;82.8333333333333;1.16666666666667;7.79999999999999
Média;10.1999999999999;752.299999999999;85;1;7.79999999999999
Média;10.5166666666666;752.333333333333;84;1.16666666666667;7.91666666666666
Média;10.8333333333333;752.366666666667;83;1.33333333333332;8.03333333333332
Média;11.15;752.399999999999;82;1.5;8.15
Média;11.4666666666667;752.433333333333;81;1.66666666666667;8.26666666666666
Média;11.7833333333332;752.466666666667;80;1.83333333333332;8.38333333333332
Média;12.1;752.5;79;2;8.5
Média;12.5833333333333;752.5;77.5;2;8.66666666666666
Média;13.0666666666667;752.5;76;2;8.83333333333333
Média;13.55;752.5;74.5;2;9
Média;14.0333333333332;752.5;73;2;9.16666666666666
Média;14.5166666666666;752.5;71.5;2;9.33333333333333
Média;15;752.5;70;2;9.5
Média;15.35;752.549999999999;68.5;2.16666666666667;9.5
Média;15.6999999999999;752.6;67;2.33333333333332;9.5
Média;16.05;752.649999999999;65.5;2.5;9.5
Média;16.3999999999999;752.7;64;2.66666666666667;9.5
Média;16.75;752.75;62.5;2.83333333333332;9.5
Média;17.1;752.799999999999;61;3;9.5
Média;17.4499999999999;752.799999999999;59.6666666666667;3.16666666666667;9.48333333333333
Média;17.8;752.799999999999;58.3333333333333;3.33333333333332;9.46666666666667
Média;18.1499999999999;752.799999999999;57;3.5;9.44999999999999
Média;18.5;752.799999999999;55.6666666666667;3.66666666666667;9.43333333333333
Média;18.85;752.799999999999;54.3333333333333;3.83333333333332;9.41666666666666
Média;19.1999999999999;752.799999999999;53;4;9.4
Média;19.4333333333333;752.799999999999;52.1666666666667;3.83333333333332;9.34999999999999
Média;19.6666666666667;752.799999999999;51.3333333333333;3.66666666666667;9.3
Média;19.8999999999999;752.799999999999;50.5;3.5;9.25
Média;20.1333333333333;752.799999999999;49.6666666666667;3.33333333333332;9.19999999999999
Média;20.3666666666666;752.799999999999;48.8333333333333;3.16666666666667;9.15
Média;20.6;752.799999999999;48;3;9.09999999999999
Média;20.85;752.799999999999;47.6666666666667;2.83333333333332;9.21666666666667
Média;21.1;752.799999999999;47.3333333333333;2.66666666666667;9.33333333333333
Média;21.35;752.799999999999;47;2.5;9.44999999999999
Média;21.6;752.799999999999;46.6666666666667;2.33333333333332;9.56666666666667
Média;21.85;752.799999999999;46.3333333333333;2.16666666666667;9.68333333333333
Média;22.1;752.799999999999;46;2;9.8
Média;22.1;752.816666666666;46.3333333333333;2.16666666666667;9.93333333333333
Muita;22.1;752.833333333333;46.6666666666667;2.33333333333332;10.0666666666667
Muita;22.1;752.85;47;2.5;10.1999999999999
Muita;22.1;752.866666666667;47.3333333333333;2.66666666666667;10.3333333333333
Média;22.1;752.883333333332;47.6666666666667;2.83333333333332;10.4666666666667
Média;22.1;752.899999999999;48;3;10.6
Média;22.2166666666667;752.883333333332;47.5;3;10.55
Muita;22.3333333333333;752.866666666667;47;3;10.5
Muita;22.4499999999999;752.85;46.5;3;10.4499999999999
Muita;22.5666666666666;752.833333333333;46;3;10.4
Média;22.6833333333333;752.816666666666;45.5;3;10.35
Média;22.8;752.799999999999;45;3;10.3
Muita;22.75;752.799999999999;45.6666666666667;3;10.4666666666667
Média;22.6999999999999;752.799999999999;46.3333333333333;3;10.6333333333333
Média;22.6499999999999;752.799999999999;47;3;10.8
Média;22.6;752.799999999999;47.6666666666667;3;10.9666666666667
Média;22.55;752.799999999999;48.3333333333333;3;11.1333333333333
Média;22.5;752.799999999999;49;3;11.3
Média;22.4499999999999;752.75;49.1666666666667;3;11.2666666666666
Média;22.3999999999999;752.7;49.3333333333333;3;11.2333333333333
Média;22.35;752.649999999999;49.5;3;11.1999999999999
Média;22.3;752.6;49.6666666666667;3;11.1666666666667
Média;22.25;752.549999999999;49.8333333333333;3;11.1333333333333
Média;22.1999999999999;752.5;50;3;11.1
Média;22.4499999999999;752.483333333333;48.8333333333333;3;10.9666666666667
Média;22.6999999999999;752.466666666667;47.6666666666667;3;10.8333333333333
Média;22.9499999999999;752.45;46.5;3;10.6999999999999
Média;23.1999999999999;752.433333333333;45.3333333333333;3;10.5666666666667
Média;23.4499999999999;752.416666666666;44.1666666666667;3;10.4333333333333
Média;23.6999999999999;752.399999999999;43;3;10.3
Média;23.5833333333333;752.366666666667;42.8333333333333;3;10.1166666666666
Muita;23.4666666666667;752.333333333333;42.6666666666667;3;9.93333333333333
Muita;23.35;752.299999999999;42.5;3;9.75
Muita;23.2333333333332;752.266666666666;42.3333333333333;3;9.56666666666667
Muita;23.1166666666666;752.233333333333;42.1666666666667;3;9.38333333333332
Média;23;752.2;42;3;9.19999999999999
Média;22.8666666666666;752.183333333333;42.5;3;9.26666666666666
Média;22.7333333333332;752.166666666666;43;3;9.33333333333333
Média;22.6;752.149999999999;43.5;3;9.4
Muita;22.4666666666667;752.133333333332;44;3;9.46666666666667
Média;22.3333333333333;752.116666666667;44.5;3;9.53333333333332
Média;22.1999999999999;752.1;45;3;9.59999999999999
Média;21.9333333333333;752.133333333332;46.8333333333333;2.83333333333332;9.9
Muita;21.6666666666667;752.166666666666;48.6666666666667;2.66666666666667;10.1999999999999
Muita;21.3999999999999;752.2;50.5;2.5;10.5
Média;21.1333333333333;752.233333333333;52.3333333333333;2.33333333333332;10.8
Muita;20.8666666666666;752.266666666666;54.1666666666667;2.16666666666667;11.1
Média;20.6;752.299999999999;56;2;11.4
Média;20.3833333333333;752.316666666666;56.8333333333333;2;11.4166666666667
Média;20.1666666666667;752.333333333333;57.6666666666667;2;11.4333333333333
Média;19.9499999999999;752.35;58.5;2;11.4499999999999
Média;19.7333333333332;752.366666666667;59.3333333333333;2;11.4666666666667
Média;19.5166666666667;752.383333333332;60.1666666666667;2;11.4833333333333
Média;19.3;752.399999999999;61;2;11.5
Média;19.3333333333333;752.466666666667;60.5;2.33333333333332;11.4333333333333
Média;19.3666666666666;752.533333333332;60;2.66666666666667;11.3666666666666
Média;19.3999999999999;752.6;59.5;3;11.3
Média;19.4333333333333;752.666666666666;59;3.33333333333332;11.2333333333333
Média;19.4666666666667;752.733333333333;58.5;3.66666666666667;11.1666666666667
Média;19.5;752.799999999999;58;4;11.1
Média;19.35;752.85;59.5;3.83333333333332;11.3
Média;19.1999999999999;752.899999999999;61;3.66666666666667;11.5
Média;19.05;752.95;62.5;3.5;11.6999999999999
Média;18.8999999999999;753;64;3.33333333333332;11.9
Média;18.75;753.049999999999;65.5;3.16666666666667;12.1
Média;18.6;753.1;67;3;12.3
Média;18.3333333333333;753.1;69;3.16666666666667;12.4833333333333
Média;18.0666666666666;753.1;71;3.33333333333332;12.6666666666667
Média;17.8;753.1;73;3.5;12.85
Média;17.5333333333332;753.1;75;3.66666666666667;13.0333333333332
Média;17.2666666666667;753.1;77;3.83333333333332;13.2166666666667
Média;17;753.1;79;4;13.4
Média;16.8833333333333;753.066666666666;79.8333333333333;3.66666666666667;13.4333333333333
Média;16.7666666666667;753.033333333332;80.6666666666667;3.33333333333332;13.4666666666667
Média;16.6499999999999;753;81.5;3;13.5
Média;16.5333333333332;752.966666666667;82.3333333333333;2.66666666666667;13.5333333333332
Média;16.4166666666667;752.933333333333;83.1666666666667;2.33333333333332;13.5666666666667
Média;16.3;752.899999999999;84;2;13.6
Média;16.2166666666667;752.883333333332;84.8333333333333;2.16666666666667;13.65
Média;16.1333333333333;752.866666666667;85.6666666666667;2.33333333333332;13.6999999999999
Média;16.05;752.85;86.5;2.5;13.75
Média;15.9666666666667;752.833333333333;87.3333333333333;2.66666666666667;13.8
Média;15.8833333333333;752.816666666666;88.1666666666667;2.83333333333332;13.85
Média;15.8;752.799999999999;89;3;13.9
Média;15.6833333333333;752.75;90;2.83333333333332;13.9666666666667
Média;15.5666666666667;752.7;91;2.66666666666667;14.0333333333332
Média;15.4499999999999;752.649999999999;92;2.5;14.1
Média;15.3333333333333;752.6;93;2.33333333333332;14.1666666666667
Média;15.2166666666667;752.549999999999;94;2.16666666666667;14.2333333333333
Média;15.1;752.5;95;2;14.3
Média;15.05;752.433333333333;95.3333333333333;1.83333333333332;14.3
Média;15;752.366666666667;95.6666666666667;1.66666666666667;14.3
Média;14.9499999999999;752.299999999999;96;1.5;14.3
Média;14.9;752.233333333333;96.3333333333333;1.33333333333332;14.3
Média;14.85;752.166666666666;96.6666666666667;1.16666666666667;14.3
Média;14.8;752.1;97;1;14.3
Média;14.7666666666666;752.016666666666;97;1;14.2833333333332
Média;14.7333333333333;751.933333333333;97;1;14.2666666666666
Média;14.6999999999999;751.85;97;1;14.25
Média;14.6666666666667;751.766666666666;97;1;14.2333333333333
Média;14.6333333333333;751.683333333333;97;1;14.2166666666667
Média;14.6;751.6;97;1;14.1999999999999
Média;14.6333333333333;751.549999999999;96.8333333333333;1.33333333333332;14.1833333333333
Média;14.6666666666667;751.5;96.6666666666667;1.66666666666667;14.1666666666667
Média;14.6999999999999;751.45;96.5;2;14.15
Média;14.7333333333333;751.399999999999;96.3333333333333;2.33333333333332;14.1333333333333
Média;14.7666666666666;751.35;96.1666666666667;2.66666666666667;14.1166666666666
Média;14.8;751.299999999999;96;3;14.1
Média;14.85;751.25;95.5;3;14.0666666666667
Média;14.9;751.2;95;3;14.0333333333332
Média;14.9499999999999;751.149999999999;94.5;3;14
Média;15;751.1;94;3;13.9666666666667
Média;15.05;751.049999999999;93.5;3;13.9333333333333
Média;15.1;751;93;3;13.9
Média;15.1833333333333;751;92.6666666666667;3;13.9333333333333
Média;15.2666666666666;751;92.3333333333333;3;13.9666666666667
Média;15.35;751;92;3;14
Média;15.4333333333333;751;91.6666666666667;3;14.0333333333332
Média;15.5166666666666;751;91.3333333333333;3;14.0666666666667
Média;15.6;751;91;3;14.1
Média;15.6333333333333;751;90.8333333333333;3.16666666666667;14.1
Média;15.6666666666667;751;90.6666666666667;3.33333333333332;14.1
Média;15.6999999999999;751;90.5;3.5;14.1
Média;15.7333333333333;751;90.3333333333333;3.66666666666667;14.1
Média;15.7666666666666;751;90.1666666666667;3.83333333333332;14.1
Média;15.8;751;90;4;14.1
Média;15.9;750.983333333333;90;4;14.1999999999999
Média;16;750.966666666667;90;4;14.3
Média;16.1;750.95;90;4;14.4
Média;16.1999999999999;750.933333333333;90;4;14.5
Média;16.3;750.916666666666;90;4;14.6
Média;16.3999999999999;750.899999999999;90;4;14.6999999999999
Média;16.4333333333333;750.916666666666;89.6666666666667;4;14.6833333333333
Média;16.4666666666667;750.933333333333;89.3333333333333;4;14.6666666666667
Média;16.5;750.95;89;4;14.65
Média;16.5333333333332;750.966666666667;88.6666666666667;4;14.6333333333333
Média;16.5666666666666;750.983333333333;88.3333333333333;4;14.6166666666666
Média;16.6;751;88;4;14.6
Média;16.6999999999999;751;87.3333333333333;4.16666666666666;14.5666666666667
Média;16.8;751;86.6666666666667;4.33333333333333;14.5333333333332
Média;16.8999999999999;751;86;4.5;14.5
Média;17;751;85.3333333333333;4.66666666666666;14.4666666666667
Média;17.1;751;84.6666666666667;4.83333333333333;14.4333333333333
Média;17.1999999999999;751;84;5;14.4
Média;17.3166666666666;750.966666666667;84.3333333333333;4.83333333333333;14.5833333333333
Média;17.4333333333333;750.933333333333;84.6666666666667;4.66666666666666;14.7666666666666
Média;17.55;750.899999999999;85;4.5;14.9499999999999
Média;17.6666666666667;750.866666666667;85.3333333333333;4.33333333333333;15.1333333333333
Média;17.7833333333332;750.833333333333;85.6666666666667;4.16666666666666;15.3166666666667
Média;17.8999999999999;750.799999999999;86;4;15.5
Média;17.75;750.733333333333;86.3333333333333;3.66666666666667;15.4
Média;17.6;750.666666666666;86.6666666666667;3.33333333333332;15.3
Média;17.4499999999999;750.6;87;3;15.1999999999999
Média;17.3;750.533333333332;87.3333333333333;2.66666666666667;15.1
Média;17.1499999999999;750.466666666667;87.6666666666667;2.33333333333332;15
Média;17;750.399999999999;88;2;14.9
Média;17.35;750.35;86;2.5;14.8833333333333
Média;17.6999999999999;750.299999999999;84;3;14.8666666666666
Média;18.05;750.25;82;3.5;14.85
Média;18.3999999999999;750.2;80;4;14.8333333333333
Média;18.75;750.149999999999;78;4.5;14.8166666666667
Média;19.1;750.1;76;5;14.8
Média;19.1999999999999;750.049999999999;75.3333333333333;4.66666666666666;14.75
Média;19.3;750;74.6666666666667;4.33333333333333;14.6999999999999
Média;19.3999999999999;749.95;74;4;14.65
Média;19.5;749.899999999999;73.3333333333333;3.66666666666667;14.6
Média;19.6;749.85;72.6666666666667;3.33333333333332;14.55
Média;19.6999999999999;749.799999999999;72;3;14.5
Média;19.7166666666667;749.75;71.3333333333333;2.83333333333332;14.3833333333333
Média;19.7333333333332;749.7;70.6666666666667;2.66666666666667;14.2666666666666
Média;19.75;749.649999999999;70;2.5;14.15
Média;19.7666666666667;749.6;69.3333333333333;2.33333333333332;14.0333333333332
Média;19.7833333333332;749.549999999999;68.6666666666667;2.16666666666667;13.9166666666667
Média;19.8;749.5;68;2;13.8
Média;19.6666666666667;749.466666666667;68.8333333333333;2.33333333333332;13.85
Média;19.5333333333332;749.433333333333;69.6666666666667;2.66666666666667;13.9
Média;19.3999999999999;749.399999999999;70.5;3;13.9499999999999
Média;19.2666666666667;749.366666666667;71.3333333333333;3.33333333333332;14
Muita;19.1333333333333;749.333333333333;72.1666666666667;3.66666666666667;14.05
Muita;19;749.299999999999;73;4;14.1
Média;18.9499999999999;749.266666666666;74.1666666666667;3.83333333333332;14.2833333333332
Média;18.8999999999999;749.233333333333;75.3333333333333;3.66666666666667;14.4666666666667
Média;18.85;749.2;76.5;3.5;14.65
Muita;18.8;749.166666666666;77.6666666666667;3.33333333333332;14.8333333333333
Média;18.75;749.133333333332;78.8333333333333;3.16666666666667;15.0166666666666
Média;18.6999999999999;749.1;80;3;15.1999999999999
Média;18.6999999999999;749.066666666666;79.6666666666667;3;15.1166666666666
Média;18.6999999999999;749.033333333332;79.3333333333333;3;15.0333333333332
Muita;18.6999999999999;749;79;3;14.9499999999999
Média;18.6999999999999;748.966666666667;78.6666666666667;3;14.8666666666666
Média;18.6999999999999;748.933333333333;78.3333333333333;3;14.7833333333332
Média;18.6999999999999;748.899999999999;78;3;14.6999999999999
Média;18.4166666666667;748.95;78;3;14.4499999999999
Média;18.1333333333333;749;78;3;14.1999999999999
Média;17.85;749.049999999999;78;3;13.9499999999999
Média;17.5666666666666;749.1;78;3;13.6999999999999
Média;17.2833333333332;749.149999999999;78;3;13.4499999999999
Média;17;749.2;78;3;13.1999999999999
Média;16.6666666666667;749.25;79.5;2.83333333333332;13.1333333333333
Média;16.3333333333333;749.299999999999;81;2.66666666666667;13.0666666666667
Média;16;749.35;82.5;2.5;13
Média;15.6666666666667;749.399999999999;84;2.33333333333332;12.9333333333333
Média;15.3333333333333;749.45;85.5;2.16666666666667;12.8666666666666
Média;15;749.5;87;2;12.8
Média;14.9666666666667;749.483333333333;87.3333333333333;2;12.8333333333333
Média;14.9333333333333;749.466666666667;87.6666666666667;2;12.8666666666666
Média;14.9;749.45;88;2;12.9
Média;14.8666666666666;749.433333333333;88.3333333333333;2;12.9333333333333
Média;14.8333333333333;749.416666666666;88.6666666666667;2;12.9666666666667
Média;14.8;749.399999999999;89;2;13
Média;14.9333333333333;749.35;88.5;2.16666666666667;13.0333333333332
Média;15.0666666666667;749.299999999999;88;2.33333333333332;13.0666666666667
Média;15.1999999999999;749.25;87.5;2.5;13.1
Média;15.3333333333333;749.2;87;2.66666666666667;13.1333333333333
Média;15.4666666666667;749.149999999999;86.5;2.83333333333332;13.1666666666667
Média;15.6;749.1;86;3;13.1999999999999
Média;15.5166666666666;749.049999999999;87;3;13.3
Média;15.4333333333333;749;88;3;13.4
Média;15.35;748.95;89;3;13.5
Média;15.2666666666666;748.899999999999;90;3;13.6
Média;15.1833333333333;748.85;91;3;13.6999999999999
Média;15.1;748.799999999999;92;3;13.8
Média;15.0166666666666;748.816666666666;92.3333333333333;3;13.7666666666666
Média;14.9333333333333;748.833333333333;92.6666666666667;3;13.7333333333333
Média;14.85;748.85;93;3;13.6999999999999
Média;14.7666666666666;748.866666666667;93.3333333333333;3;13.6666666666667
Média;14.6833333333333;748.883333333332;93.6666666666667;3;13.6333333333333
Média;14.6;748.899999999999;94;3;13.6
Média;14.6;748.899999999999;94;2.83333333333332;13.6
Média;14.6;748.899999999999;94;2.66666666666667;13.6
Média;14.6;748.899999999999;94;2.5;13.6
Média;14.6;748.899999999999;94;2.33333333333332;13.6
Média;14.6;748.899999999999;94;2.16666666666667;13.6
Média;14.6;748.899999999999;94;2;13.6
Média;14.5833333333333;748.85;94.3333333333333;2;13.6333333333333
Média;14.5666666666667;748.799999999999;94.6666666666667;2;13.6666666666667
Média;14.55;748.75;95;2;13.6999999999999
Média;14.5333333333332;748.7;95.3333333333333;2;13.7333333333333
Média;14.5166666666666;748.649999999999;95.6666666666667;2;13.7666666666666
Média;14.5;748.6;96;2;13.8
Média;14.55;748.583333333333;96;2.16666666666667;13.85
Média;14.6;748.566666666666;96;2.33333333333332;13.9
Média;14.65;748.549999999999;96;2.5;13.9499999999999
Média;14.6999999999999;748.533333333332;96;2.66666666666667;14
Média;14.75;748.516666666666;96;2.83333333333332;14.05
Média;14.8;748.5;96;3;14.1
